open_time,open,close,high,low,close,vol,close_time,quote_volume,trade_count,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
1747544820000,103423.66000000,103429.67000000,103423.66000000,103429.66000000,1.39353000,1747544879999,144128.07828190,453,0.74973000,77540.95719130,0
1747544880000,103429.66000000,103429.67000000,103425.19000000,103425.20000000,6.55069000,1747544939999,677533.15408850,548,0.30355000,31395.04384790,0
1747544940000,103425.19000000,103425.20000000,103425.19000000,103425.19000000,8.33983000,1747544999999,862548.50885560,385,0.65379000,67618.36150800,0
1747545000000,103425.19000000,103425.20000000,103425.19000000,103425.19000000,1.37811000,1747545059999,142531.29417110,254,0.55802000,57713.33010400,0
1747545060000,103425.19000000,103425.20000000,103425.19000000,103425.20000000,1.19383000,1747545119999,123472.10077970,371,0.62020000,64144.30904000,0
1747545120000,103425.20000000,103425.20000000,103425.19000000,103425.20000000,1.14168000,1747545179999,118078.47249580,379,0.15766000,16306.01703200,0
1747545180000,103425.20000000,103425.20000000,103413.49000000,103413.49000000,20.03549000,1747545239999,2072143.38584770,1116,6.01438000,622038.09633120,0
1747545240000,103413.50000000,103413.50000000,103413.49000000,103413.49000000,4.27367000,1747545299999,441955.15883040,344,2.90221000,300127.69383500,0
1747545300000,103413.49000000,103424.00000000,103413.49000000,103423.99000000,3.37000000,1747545359999,348509.75989150,521,2.97979000,308155.82865400,0
1747545360000,103424.00000000,103434.79000000,103423.99000000,103434.78000000,8.76105000,1747545419999,906157.81245590,875,8.33837000,862441.24202430,0
1747545420000,103434.79000000,103443.29000000,103434.79000000,103443.28000000,1.40771000,1747545479999,145615.14404560,892,0.81155000,83947.02068570,0
1747545480000,103443.28000000,103445.65000000,103443.28000000,103445.64000000,1.70655000,1747545539999,176531.83529530,544,0.98681000,102079.43055770,0
1747545540000,103445.65000000,103445.65000000,103445.64000000,103445.65000000,4.31631000,1747545599999,446503.45796200,473,0.75736000,78345.59748400,0
1747545600000,103445.65000000,103470.00000000,103445.64000000,103469.99000000,4.24730000,1747545659999,439415.10953390,1796,3.29577000,340974.47849510,0
1747545660000,103470.00000000,103480.00000000,103446.27000000,103446.27000000,16.42565000,1747545719999,1699555.35157460,1868,9.53032000,986102.23421150,0
1747545720000,103446.27000000,103451.45000000,103446.27000000,103451.44000000,3.40051000,1747545779999,351774.86541830,538,2.47949000,256498.05393860,0
1747545780000,103451.44000000,103464.72000000,103451.44000000,103464.71000000,5.17735000,1747545839999,535630.79554460,881,4.66822000,482957.63168180,0
1747545840000,103464.72000000,103475.80000000,103431.00000000,103431.00000000,21.37995000,1747545899999,2212015.56819170,1404,1.45510000,150525.67646900,0
1747545900000,103431.00000000,103445.74000000,103431.00000000,103445.73000000,9.90834000,1747545959999,1024878.05906850,804,7.84480000,811435.05717120,0
1747545960000,103445.74000000,103445.74000000,103445.73000000,103445.73000000,1.95626000,1747546019999,202366.75022880,274,0.64590000,66815.60346600,0
1747546020000,103445.73000000,103445.74000000,103445.73000000,103445.74000000,2.83884000,1747546079999,293665.88065980,342,0.45066000,46618.85718840,0
1747546080000,103445.73000000,103445.74000000,103445.73000000,103445.73000000,2.14669000,1747546139999,222065.92923580,366,1.51021000,156224.79100540,0
1747546140000,103445.73000000,103445.74000000,103445.73000000,103445.73000000,1.59869000,1747546199999,165377.66519830,241,1.11046000,114872.35644040,0
1747546200000,103445.74000000,103445.74000000,103445.73000000,103445.73000000,1.41833000,1747546259999,146720.18960260,279,0.73717000,76257.09615580,0
1747546260000,103445.73000000,103464.30000000,103445.73000000,103464.30000000,5.85545000,1747546319999,605785.35022290,544,4.90495000,507446.65323430,0
1747546320000,103464.29000000,103467.78000000,103445.73000000,103445.73000000,8.45914000,1747546379999,875198.81479140,893,1.84315000,190690.71542330,0
1747546380000,103445.73000000,103445.74000000,103436.45000000,103436.45000000,8.40357000,1747546439999,869273.60213540,574,1.48709000,153821.77297340,0
1747546440000,103436.45000000,103436.46000000,103436.45000000,103436.45000000,1.57607000,1747546499999,163023.09886250,181,1.31110000,135615.54270600,0
1747546500000,103436.45000000,103436.46000000,103420.15000000,103420.15000000,3.90190000,1747546559999,403576.36254890,1074,1.60380000,165881.59778010,0
1747546560000,103420.16000000,103439.72000000,103420.15000000,103439.71000000,4.34510000,1747546619999,449407.24414710,707,4.14613000,428826.73323720,0
1747546620000,103439.71000000,103439.72000000,103439.71000000,103439.72000000,1.40077000,1747546679999,144895.25562510,173,1.30484000,134972.28424480,0
1747546680000,103439.72000000,103503.31000000,103439.71000000,103500.00000000,32.72329000,1747546739999,3386470.07920070,2373,31.89551000,3300814.45511570,0
1747546740000,103500.00000000,103500.01000000,103484.50000000,103484.50000000,7.09485000,1747546799999,734252.97720070,781,1.94943000,201747.75939490,0
1747546800000,103484.50000000,103484.51000000,103484.50000000,103484.50000000,2.21354000,1747546859999,229067.09854100,243,1.84110000,190525.33136100,0
1747546860000,103484.50000000,103484.51000000,103481.73000000,103481.73000000,6.04897000,1747546919999,625969.42713340,601,1.55460000,160874.17286340,0
1747546920000,103481.74000000,103481.74000000,103481.73000000,103481.73000000,1.83489000,1747546979999,189877.60395020,197,1.23905000,128219.04994700,0
1747546980000,103481.74000000,103490.65000000,103481.73000000,103490.65000000,4.05899000,1747547039999,420043.34219350,499,3.05571000,316215.31205120,0
1747547040000,103490.64000000,103490.65000000,103490.64000000,103490.64000000,6.21496000,1747547099999,643190.20188110,212,1.39067000,143921.34223550,0
1747547100000,103490.64000000,103500.00000000,103490.64000000,103500.00000000,2.94996000,1747547159999,305303.43485310,508,2.79942000,289723.46404640,0
1747547160000,103499.99000000,103501.16000000,103499.99000000,103501.16000000,4.32408000,1747547219999,447544.32320620,503,3.79369000,392648.51644610,0
1747547220000,103501.16000000,103510.47000000,103501.15000000,103510.46000000,2.75708000,1747547279999,285362.51731630,688,2.39783000,248179.71397490,0
1747547280000,103510.46000000,103588.58000000,103510.46000000,103588.57000000,12.98999000,1747547339999,1345058.00206880,3106,12.19380000,1262604.57741370,0
1747547340000,103588.57000000,103617.57000000,103588.22000000,103608.81000000,19.58177000,1747547399999,2028793.48624140,2473,11.61553000,1203415.22348120,0
1747547400000,103608.80000000,103608.80000000,103578.22000000,103578.22000000,7.02434000,1747547459999,727687.67543460,1167,2.56746000,265949.60100870,0
1747547460000,103578.22000000,103589.94000000,103578.22000000,103589.94000000,4.74238000,1747547519999,491223.10291910,588,4.44215000,460124.51959640,0
1747547520000,103589.94000000,103600.90000000,103589.93000000,103600.89000000,13.17916000,1747547579999,1365236.39543110,680,4.30428000,445887.23826190,0
1747547580000,103600.89000000,103665.01000000,103600.89000000,103640.00000000,71.27920000,1747547639999,7387708.37445270,2073,56.62697000,5868981.27428330,0
1747547640000,103640.01000000,103640.01000000,103631.50000000,103631.50000000,4.65010000,1747547699999,481908.43820100,768,2.79941000,290113.76328210,0
1747547700000,103631.50000000,103642.88000000,103631.50000000,103642.87000000,6.61592000,1747547759999,685626.04331480,864,5.27288000,546444.24364190,0
1747547760000,103642.88000000,103666.00000000,103642.87000000,103666.00000000,5.61913000,1747547819999,582424.80155930,1218,4.99087000,517304.39445770,0
1747547820000,103665.99000000,103685.03000000,103648.20000000,103648.20000000,17.17018000,1747547879999,1780076.60982390,2768,11.39118000,1180980.55189120,0
1747547880000,103648.20000000,103648.21000000,103648.07000000,103648.07000000,9.09199000,1747547939999,942368.11950540,672,2.45262000,254209.48143330,0
1747547940000,103648.07000000,103648.20000000,103648.07000000,103648.20000000,5.51722000,1747547999999,571849.51347280,600,4.19276000,434571.73163100,0
1747548000000,103648.20000000,103674.15000000,103648.19000000,103660.06000000,16.40594000,1747548059999,1700614.85761280,1815,14.18951000,1470844.67623140,0
1747548060000,103660.05000000,103679.02000000,103642.88000000,103642.89000000,8.66232000,1747548119999,897959.59317230,2725,3.57098000,370195.06734940,0
1747548120000,103642.89000000,103642.89000000,103621.02000000,103631.38000000,8.09477000,1747548179999,838837.12035260,1780,2.43401000,252223.79751410,0
1747548180000,103631.38000000,103652.18000000,103627.34000000,103652.17000000,4.67829000,1747548239999,484872.84817500,1199,2.76510000,286579.82746690,0
1747548240000,103652.17000000,103652.18000000,103652.17000000,103652.17000000,2.93882000,1747548299999,304615.08266510,513,1.24257000,128795.08930260,0
1747548300000,103652.17000000,103652.18000000,103627.14000000,103627.14000000,9.20368000,1747548359999,953949.01153730,1247,5.78699000,599826.01296680,0
1747548360000,103627.15000000,103627.15000000,103627.14000000,103627.14000000,2.22311000,1747548419999,230374.54887560,470,1.76702000,183111.24659300,0
1747548420000,103627.15000000,103645.11000000,103610.50000000,103610.50000000,8.76751000,1747548479999,908579.60758950,1522,2.34701000,243229.25097230,0
1747548480000,103610.51000000,103618.99000000,103610.50000000,103618.98000000,5.36742000,1747548539999,556151.45994850,431,2.61170000,270607.75904530,0
1747548540000,103618.98000000,103618.99000000,103608.69000000,103608.69000000,3.17000000,1747548599999,328467.57496480,693,1.02865000,106586.42012410,0
1747548600000,103608.69000000,103608.70000000,103571.42000000,103571.42000000,8.67810000,1747548659999,898923.57737090,1841,1.63971000,169849.06577250,0
1747548660000,103571.42000000,103571.42000000,103553.13000000,103561.62000000,7.22703000,1747548719999,748431.04712260,1015,3.98133000,412295.95530450,0
1747548720000,103561.62000000,103561.63000000,103561.62000000,103561.62000000,4.08437000,1747548779999,422984.00568190,292,3.18025000,329351.87380750,0
1747548780000,103561.63000000,103577.05000000,103561.62000000,103577.04000000,11.78017000,1747548839999,1220027.69035770,931,11.39380000,1180011.67338670,0
1747548840000,103577.04000000,103605.79000000,103577.04000000,103605.79000000,6.48573000,1747548899999,671827.02675500,1825,4.87157000,504635.62802450,0
1747548900000,103605.78000000,103630.46000000,103605.78000000,103630.46000000,7.83293000,1747548959999,811666.63947510,2112,5.71847000,592558.34109240,0
1747548960000,103630.45000000,103630.46000000,103608.43000000,103608.43000000,4.45276000,1747549019999,461377.84978250,707,2.20469000,228437.83288660,0
1747549020000,103608.44000000,103619.15000000,103608.43000000,103619.14000000,3.71951000,1747549079999,385388.94582500,592,3.28871000,340752.66411760,0
1747549080000,103619.15000000,103621.95000000,103619.14000000,103621.94000000,4.55153000,1747549139999,471634.37820030,618,3.10334000,321570.80483970,0
1747549140000,103621.94000000,103621.95000000,103581.30000000,103581.30000000,4.90236000,1747549199999,507888.67148160,1369,1.75682000,181999.58237310,0
1747549200000,103581.31000000,103581.31000000,103551.70000000,103551.70000000,6.61298000,1747549259999,684882.44222570,2401,2.03715000,210985.54797110,0
1747549260000,103551.70000000,103551.71000000,103551.70000000,103551.70000000,2.08760000,1747549319999,216174.53852890,229,0.96089000,99501.80262190,0
1747549320000,103551.70000000,103551.71000000,103551.70000000,103551.70000000,1.99427000,1747549379999,206510.06212840,352,1.33694000,138442.42316740,0
1747549380000,103551.70000000,103577.84000000,103551.70000000,103577.83000000,8.76972000,1747549439999,908235.75865860,1691,7.77595000,805313.67950460,0
1747549440000,103577.84000000,103577.84000000,103560.70000000,103560.70000000,4.40908000,1747549499999,456658.71593100,1481,1.96020000,203026.39582510,0
1747549500000,103560.70000000,103560.71000000,103540.11000000,103540.12000000,11.40486000,1747549559999,1180943.99378370,1564,2.44732000,253411.97769480,0
1747549560000,103540.12000000,103540.12000000,103526.48000000,103526.48000000,2.38166000,1747549619999,246587.02959160,699,1.46473000,151652.77378430,0
1747549620000,103526.49000000,103526.49000000,103511.59000000,103523.79000000,12.51043000,1747549679999,1295077.25106730,1570,8.04282000,832579.53670830,0
1747549680000,103523.79000000,103527.55000000,103523.79000000,103527.54000000,3.58161000,1747549739999,370793.92103580,644,2.36510000,244851.70535040,0
1747549740000,103527.55000000,103527.55000000,103492.64000000,103509.99000000,14.50154000,1747549799999,1500974.18541600,2114,9.05933000,937635.82514080,0
1747549800000,103509.99000000,103510.00000000,103427.88000000,103427.88000000,21.69676000,1747549859999,2244850.83451090,2675,2.51382000,260057.32027990,0
1747549860000,103427.89000000,103427.89000000,103402.21000000,103411.71000000,9.17935000,1747549919999,949293.01092190,1705,3.88908000,402181.04375470,0
1747549920000,103411.72000000,103439.97000000,103402.79000000,103402.79000000,11.81068000,1747549979999,1221513.69262350,2487,4.39339000,454397.98984650,0
1747549980000,103402.79000000,103417.57000000,103400.01000000,103400.01000000,10.73597000,1747550039999,1110234.98945490,1528,4.06267000,420124.49518480,0
1747550040000,103400.02000000,103400.02000000,103368.36000000,103379.80000000,10.04448000,1747550099999,1038415.83343100,2052,3.32405000,343635.26708150,0
1747550100000,103379.81000000,103418.39000000,103379.80000000,103418.33000000,3.79639000,1747550159999,392566.14380180,1602,2.49954000,258452.09721160,0
1747550160000,103418.34000000,103418.34000000,103411.53000000,103411.53000000,3.24978000,1747550219999,336075.99568590,896,0.81935000,84732.01768950,0
1747550220000,103411.54000000,103411.54000000,103407.93000000,103407.93000000,2.76095000,1747550279999,285511.75662840,1128,0.76964000,79588.88172430,0
1747550280000,103407.93000000,103407.93000000,103384.48000000,103384.48000000,4.62765000,1747550339999,478473.91407170,1728,1.19990000,124061.69607060,0
1747550340000,103384.48000000,103401.88000000,103384.48000000,103401.87000000,4.01253000,1747550399999,414848.24486370,969,3.52119000,364049.16722010,0
1747550400000,103401.87000000,103408.74000000,103401.87000000,103408.73000000,2.20131000,1747550459999,227624.05070190,687,1.85666000,191985.66177290,0
1747550460000,103408.74000000,103419.08000000,103408.73000000,103419.07000000,3.26846000,1747550519999,337992.64601810,795,2.79706000,289245.43619730,0
1747550520000,103419.08000000,103450.00000000,103419.07000000,103449.99000000,4.55644000,1747550579999,471277.80832470,1599,3.56942000,369190.00353700,0
1747550580000,103449.99000000,103479.71000000,103449.99000000,103478.27000000,4.91221000,1747550639999,508270.12599030,1845,3.44089000,356020.73674730,0
1747550640000,103478.26000000,103478.27000000,103478.26000000,103478.26000000,2.08308000,1747550699999,215553.50733320,528,1.34924000,139617.02101480,0
1747550700000,103478.26000000,103478.27000000,103428.57000000,103428.57000000,9.73304000,1747550759999,1006994.25096210,2736,2.03029000,210041.47406390,0
1747550760000,103428.58000000,103428.58000000,103411.27000000,103411.27000000,3.54468000,1747550819999,366596.66106510,1184,1.38527000,143267.76716520,0
1747550820000,103411.27000000,103411.28000000,103411.27000000,103411.27000000,1.77339000,1747550879999,183388.52414080,638,1.20355000,124460.64604400,0
1747550880000,103411.27000000,103430.54000000,103411.27000000,103430.53000000,4.53563000,1747550939999,469072.76279170,1280,3.77236000,390132.05326680,0
1747550940000,103430.53000000,103430.54000000,103428.57000000,103428.57000000,3.94452000,1747550999999,407982.97184680,650,1.24766000,129045.84542200,0
1747551000000,103428.57000000,103428.58000000,103413.79000000,103413.79000000,3.18063000,1747551059999,328930.94089620,1100,1.34595000,139189.89940460,0
1747551060000,103413.79000000,103413.79000000,103412.56000000,103412.56000000,1.97869000,1747551119999,204622.24960850,1000,1.34232000,138813.38683820,0
1747551120000,103412.56000000,103412.57000000,103380.20000000,103380.20000000,7.61437000,1747551179999,787246.81191010,1487,1.74710000,180628.09334040,0
1747551180000,103380.20000000,103400.50000000,103380.20000000,103400.49000000,7.21685000,1747551239999,746159.80578750,1252,4.00305000,413869.16812260,0
1747551240000,103400.49000000,103406.00000000,103400.49000000,103405.99000000,2.67441000,1747551299999,276540.55864550,483,2.03777000,210710.77331190,0
1747551300000,103405.99000000,103406.00000000,103405.99000000,103405.99000000,2.11793000,1747551359999,219006.66238320,308,1.39825000,144587.43950000,0
1747551360000,103405.99000000,103438.71000000,103405.99000000,103428.57000000,4.79262000,1747551419999,495655.38001620,1475,3.87407000,400650.62771190,0
1747551420000,103428.57000000,103428.58000000,103422.99000000,103422.99000000,3.93324000,1747551479999,406792.86534900,648,1.64782000,170423.69888740,0
1747551480000,103422.99000000,103434.79000000,103417.52000000,103434.78000000,10.82627000,1747551539999,1119660.89643390,1421,8.74932000,904854.64438500,0
1747551540000,103434.78000000,103476.20000000,103415.27000000,103476.19000000,5.63491000,1747551599999,582858.15863370,2168,4.40494000,455643.49787520,0
1747551600000,103476.20000000,103476.20000000,103456.12000000,103456.12000000,2.44311000,1747551659999,252795.43306110,1070,1.17719000,121807.86805150,0
1747551660000,103456.13000000,103467.94000000,103443.45000000,103467.94000000,4.06479000,1747551719999,420531.13545440,1387,3.65443000,378079.10216350,0
1747551720000,103467.94000000,103485.15000000,103449.39000000,103449.39000000,7.50305000,1747551779999,776359.21652900,2219,2.64284000,273465.95094800,0
1747551780000,103449.39000000,103485.25000000,103449.39000000,103485.24000000,10.20453000,1747551839999,1055762.16605420,1600,3.98998000,412814.59525840,0
1747551840000,103485.24000000,103485.25000000,103465.49000000,103465.50000000,4.24188000,1747551899999,438948.75147040,965,0.91327000,94503.55034900,0
1747551900000,103465.49000000,103478.27000000,103465.49000000,103478.26000000,4.93488000,1747551959999,510627.19590540,1010,4.56526000,472381.35535370,0
1747551960000,103478.27000000,103490.80000000,103460.01000000,103460.01000000,4.95997000,1747552019999,513281.40844800,1932,2.59804000,268857.96825540,0
1747552020000,103460.01000000,103460.01000000,103456.08000000,103456.09000000,2.76801000,1747552079999,286368.35885540,538,1.28922000,133378.25638580,0
1747552080000,103456.08000000,103456.09000000,103456.08000000,103456.08000000,1.74618000,1747552139999,180652.95012350,401,1.23491000,127758.96010190,0
1747552140000,103456.08000000,103463.75000000,103456.08000000,103463.74000000,3.72302000,1747552199999,385186.33309870,892,3.29076000,340463.39190990,0
1747552200000,103463.74000000,103463.75000000,103463.74000000,103463.74000000,2.78003000,1747552259999,287632.30703310,313,0.59209000,61259.85173750,0
1747552260000,103463.75000000,103463.75000000,103463.74000000,103463.74000000,1.13216000,1747552319999,117137.51427730,318,0.63989000,66205.41898750,0
1747552320000,103463.74000000,103495.83000000,103463.74000000,103495.82000000,3.39608000,1747552379999,351420.21026220,1185,3.09293000,320052.95285990,0
1747552380000,103495.82000000,103500.69000000,103495.82000000,103500.69000000,2.31297000,1747552439999,239391.37801630,522,1.49812000,155054.04763290,0
1747552440000,103500.69000000,103529.20000000,103500.69000000,103529.19000000,2.70560000,1747552499999,280077.53052370,1737,2.33875000,242101.74892660,0
1747552500000,103529.19000000,103536.38000000,103529.19000000,103536.37000000,1.73508000,1747552559999,179637.14109380,461,1.49613000,154897.56949350,0
1747552560000,103536.37000000,103545.05000000,103536.37000000,103545.05000000,3.28254000,1747552619999,339867.50515280,714,2.97659000,308189.24190220,0
1747552620000,103545.04000000,103561.14000000,103545.04000000,103561.13000000,3.04384000,1747552679999,315193.61036050,907,2.72371000,282041.52881810,0
1747552680000,103561.13000000,103561.14000000,103555.38000000,103555.38000000,4.10119000,1747552739999,424718.34449460,718,1.24217000,128637.67087380,0
1747552740000,103555.39000000,103564.00000000,103555.38000000,103563.99000000,2.60820000,1747552799999,270095.83024800,782,2.11763000,219294.15749540,0
1747552800000,103563.99000000,103570.57000000,103563.99000000,103570.56000000,2.88989000,1747552859999,299297.83450460,803,1.59483000,165169.75091850,0
1747552860000,103570.56000000,103576.27000000,103558.01000000,103576.27000000,6.05259000,1747552919999,626847.39534090,1662,2.31796000,240057.01540380,0
1747552920000,103576.26000000,103600.00000000,103576.26000000,103594.11000000,3.96812000,1747552979999,411063.15698240,1394,1.28235000,132836.25964000,0
1747552980000,103594.11000000,103594.12000000,103594.11000000,103594.11000000,3.19856000,1747553039999,331352.00049170,481,2.40101000,248730.51806120,0
1747553040000,103594.11000000,103594.12000000,103594.11000000,103594.11000000,1.23105000,1747553099999,127529.53253430,504,0.34188000,35416.75774560,0
1747553100000,103594.11000000,103594.12000000,103594.11000000,103594.11000000,1.40015000,1747553159999,145047.29716470,481,0.40482000,41936.97165840,0
1747553160000,103594.11000000,103599.43000000,103594.11000000,103599.42000000,2.30520000,1747553219999,238810.59424540,776,1.45069000,150285.06518930,0
1747553220000,103599.42000000,103599.43000000,103599.42000000,103599.43000000,1.07955000,1747553279999,111840.75810300,482,0.42420000,43946.87820600,0
1747553280000,103599.42000000,103599.43000000,103599.42000000,103599.42000000,2.07166000,1747553339999,214622.77816130,527,0.37241000,38581.46372630,0
1747553340000,103599.42000000,103599.43000000,103599.42000000,103599.42000000,0.80746000,1747553399999,83652.39164410,422,0.39709000,41138.29765870,0
1747553400000,103599.42000000,103599.43000000,103599.42000000,103599.43000000,1.56580000,1747553459999,162215.97518230,478,0.33463000,34667.47726090,0
1747553460000,103599.43000000,103599.43000000,103594.76000000,103594.77000000,2.71580000,1747553519999,281352.41862160,867,1.18389000,122648.36321600,0
1747553520000,103594.76000000,103594.77000000,103560.72000000,103560.72000000,7.08365000,1747553579999,733643.84528020,1259,2.33872000,242200.87468580,0
1747553580000,103560.72000000,103560.73000000,103560.72000000,103560.72000000,1.28059000,1747553639999,132618.82577910,430,0.33543000,34737.37566390,0
1747553640000,103560.72000000,103575.98000000,103560.72000000,103575.98000000,5.24367000,1747553699999,543057.56637260,698,4.53970000,470150.07126670,0
1747553700000,103575.97000000,103575.98000000,103568.00000000,103568.01000000,1.85490000,1747553759999,192116.99690480,871,0.35780000,37058.54805990,0
1747553760000,103568.01000000,103568.95000000,103548.15000000,103568.95000000,5.21796000,1747553819999,540348.38964430,1625,3.20523000,331918.70695590,0
1747553820000,103568.94000000,103575.50000000,103568.94000000,103575.49000000,1.42543000,1747553879999,147635.91177420,569,0.79721000,82567.80253090,0
1747553880000,103575.49000000,103580.00000000,103575.49000000,103579.99000000,2.18181000,1747553939999,225984.87321270,615,1.66232000,172177.10266760,0
1747553940000,103579.99000000,103580.00000000,103579.99000000,103579.99000000,0.73818000,1747553999999,76460.68008800,415,0.30698000,31796.98840000,0
1747554000000,103579.99000000,103580.00000000,103561.06000000,103561.06000000,2.03515000,1747554059999,210787.13569660,1137,0.39424000,40830.79063990,0
1747554060000,103561.06000000,103586.73000000,103552.17000000,103586.73000000,4.56142000,1747554119999,472423.71489770,1155,3.73646000,386989.58639010,0
1747554120000,103586.72000000,103600.00000000,103586.72000000,103600.00000000,3.25742000,1747554179999,337438.19478450,666,2.81704000,291819.32154160,0
1747554180000,103599.99000000,103619.05000000,103599.99000000,103619.04000000,5.07179000,1747554239999,525461.11916140,1357,3.87596000,401565.34297790,0
1747554240000,103619.04000000,103621.59000000,103619.04000000,103621.58000000,3.76838000,1747554299999,390484.37406670,842,2.92164000,302743.90373690,0
1747554300000,103621.58000000,103621.59000000,103621.58000000,103621.58000000,4.01286000,1747554359999,415818.92169330,733,2.81745000,291948.64874550,0
1747554360000,103621.58000000,103636.11000000,103621.58000000,103636.11000000,5.48254000,1747554419999,568130.07546670,1455,4.74726000,491936.72533350,0
1747554420000,103636.10000000,103638.32000000,103628.82000000,103628.82000000,5.80338000,1747554479999,601428.27278160,1429,3.70994000,384474.52637210,0
1747554480000,103628.83000000,103631.39000000,103601.66000000,103601.66000000,26.68836000,1747554539999,2765546.23616010,1811,18.06814000,1872306.66638280,0
1747554540000,103601.66000000,103607.56000000,103601.66000000,103607.55000000,4.24702000,1747554599999,440018.53435180,869,3.02544000,313454.97118820,0
1747554600000,103607.55000000,103607.56000000,103607.55000000,103607.55000000,4.17738000,1747554659999,432808.13634070,713,2.91217000,301722.82800520,0
1747554660000,103607.55000000,103627.55000000,103607.55000000,103627.54000000,5.54507000,1747554719999,574531.83111660,1254,4.85631000,503168.08319160,0
1747554720000,103627.55000000,103627.55000000,103627.54000000,103627.54000000,4.08016000,1747554779999,422816.97620880,563,3.26024000,337850.68361200,0
1747554780000,103627.55000000,103890.37000000,103627.54000000,103849.96000000,97.66206000,1747554839999,10135889.46315310,8527,70.41211000,7306903.82414640,0
1747554840000,103849.96000000,103849.96000000,103826.70000000,103840.04000000,30.41875000,1747554899999,3158535.90208360,1631,6.71354000,697094.35782320,0
1747554900000,103840.04000000,103928.64000000,103830.70000000,103913.83000000,54.89075000,1747554959999,5702584.66616170,3483,45.00278000,4675557.62733610,0
1747554960000,103913.82000000,103913.83000000,103881.81000000,103893.24000000,13.18865000,1747555019999,1370296.62047150,2052,7.60419000,790076.17783590,0
1747555020000,103893.24000000,103950.00000000,103885.38000000,103945.24000000,27.72034000,1747555079999,2880672.70459420,2381,17.45018000,1813415.85001120,0
1747555080000,103945.24000000,103952.39000000,103920.66000000,103952.39000000,11.19553000,1747555139999,1163639.15686360,2924,7.16511000,744722.67228090,0
1747555140000,103952.39000000,103988.00000000,103901.22000000,103919.39000000,20.31568000,1747555199999,2112032.68179080,4455,9.81265000,1020043.96038660,0
1747585200000,105415.32000000,105442.51000000,105409.90000000,105442.51000000,10.91637000,1747585259999,1150845.99044160,1477,8.04923000,848607.30891210,0
1747585260000,105442.50000000,105447.39000000,105415.32000000,105415.32000000,4.18577000,1747585319999,441332.24238220,1029,1.14553000,120784.05364450,0
1747585320000,105415.32000000,105415.33000000,105233.58000000,105233.59000000,26.30094000,1747585379999,2769541.97042190,4743,6.18476000,651153.58836850,0
1747585380000,105233.58000000,105274.96000000,105161.19000000,105161.19000000,22.26269000,1747585439999,2342630.85764940,4323,9.77300000,1028436.13363560,0
1747585440000,105161.19000000,105213.01000000,105161.19000000,105213.00000000,16.76485000,1747585499999,1763445.49066730,1948,13.38746000,1408175.79809420,0
1747585500000,105213.01000000,105326.99000000,105213.00000000,105326.98000000,18.65378000,1747585559999,1963635.21170910,3625,14.19882000,1494677.71981840,0
1747585560000,105326.98000000,105443.88000000,105317.62000000,105443.88000000,10.52013000,1747585619999,1108584.31040670,3092,9.72414000,1024730.76013030,0
1747585620000,105443.87000000,105477.60000000,105443.87000000,105455.88000000,19.08579000,1747585679999,2012836.87690190,2219,6.82732000,719986.50692930,0
1747585680000,105455.89000000,105475.69000000,105420.00000000,105475.68000000,6.81031000,1747585739999,718149.68065260,1716,3.65930000,385869.76576700,0
1747585740000,105475.68000000,105476.20000000,105445.60000000,105466.57000000,8.01659000,1747585799999,845490.17284570,1402,1.60565000,169334.56077900,0
1747585800000,105466.58000000,105489.11000000,105443.80000000,105487.09000000,12.47974000,1747585859999,1316302.53932340,2463,5.98337000,631085.38176980,0
1747585860000,105487.09000000,105523.81000000,105376.30000000,105376.30000000,12.25158000,1747585919999,1292088.62766210,4490,5.38211000,567741.87243870,0
1747585920000,105376.30000000,105409.86000000,105368.82000000,105380.95000000,8.37422000,1747585979999,882510.80880300,2284,4.69417000,494691.90167850,0
1747585980000,105380.95000000,105413.92000000,105366.80000000,105379.82000000,9.18650000,1747586039999,968125.09446490,1911,4.71918000,497329.67721700,0
1747586040000,105379.82000000,105390.00000000,105360.00000000,105389.99000000,6.44479000,1747586099999,679121.21027840,1282,3.75787000,395974.09745430,0
1747586100000,105389.99000000,105446.65000000,105389.99000000,105400.00000000,8.66243000,1747586159999,913181.76604140,2089,4.29062000,452298.98836360,0
1747586160000,105400.00000000,105423.24000000,105400.00000000,105423.24000000,10.23363000,1747586219999,1078779.76505770,1331,1.53464000,161767.39565100,0
1747586220000,105423.23000000,105452.32000000,105404.23000000,105404.23000000,6.40209000,1747586279999,675035.17717260,1571,2.82992000,298399.76383930,0
1747586280000,105404.23000000,105456.66000000,105395.00000000,105422.01000000,30.92950000,1747586339999,3260281.99884390,2924,20.65611000,2177263.92861820,0
1747586340000,105422.00000000,105476.20000000,105380.95000000,105476.20000000,13.23533000,1747586399999,1395310.95243300,2903,3.93787000,415178.69057880,0
1747586400000,105476.20000000,105492.99000000,105445.60000000,105453.82000000,9.62710000,1747586459999,1015386.85855310,1747,2.20069000,232091.74054080,0
1747586460000,105453.82000000,105500.00000000,105444.00000000,105487.55000000,6.00646000,1747586519999,633592.41623220,1525,3.39452000,358048.07295160,0
1747586520000,105487.55000000,105521.74000000,105487.55000000,105521.73000000,8.63804000,1747586579999,911389.74966620,1279,6.86075000,723866.47609840,0
